id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd,trade_vol_24h_usd_normalized,age_of_exchange,ingested_at
spectrum-finance-cardano,Spectrum Finance (Cardano),2022.0,Panama,Spectrum Finance is a cross-chain DEX which we are building on top of decentralized cross-chain messaging protocol - Spectrum Network,https://spectrum.fi/,False,,754.0,3.5809313219948073,3.5809313219948073,228231.52,228231.52,2.0,2024-06-23 22:50:18.517587
clipper_ethereum,Clipper (Ethereum),,,,https://clipper.exchange/,False,,755.0,13.787199550134332,3.0033171051406016,878730.47,191417.14,,2024-06-23 22:50:18.517587
maya-protocol,Maya Protocol,2021.0,Unknown or Invalid Region,Maya Protocol enables cross-chain native swaps with enhanced capital efficiency.,https://www.mayaprotocol.com/,False,,756.0,8.091307739228807,2.9251878534794247,515701.44,186437.55,3.0,2024-06-23 22:50:18.517587
sovryn,Sovryn DEX,,,,https://www.sovryn.app/,False,,757.0,2.612745147486566,2.612745147486566,166523.94,166523.94,,2024-06-23 22:50:18.517587
iziswap_zksync,iZiSwap (zkSync),,,,https://izumi.finance/,False,,758.0,2.1504270649989885,2.1504270649989885,137057.99,137057.99,,2024-06-23 22:50:18.517587
zebpay,ZebPay,2014.0,India,"ZebPay is a crypto-assets exchange with an established presence in India, Australia and Singapore. Since its inception in 2014 in India, ZebPay has rapidly expanded across geographies, and has been providing its services to crypto-traders and crypto-focused investors.

The choice of millions of traders, ZebPay offers its services across a wide range of devices, including mobile apps for those who are always on the go and a seamless web interface for users who prefer desktops.

ZebPay also offers an OTC desk, a bespoke service for users trading in large quantities of crypto assets. ZebPay OTC is a white-glove service available at every stage of the trading process - from the initial expert consultation all the way through to execution, with trade reporting and market insights.
",https://www.zebpay.com,False,,759.0,1.9156557055790155,1.9156557055790155,122094.78,122094.78,10.0,2024-06-23 22:50:18.517587
shade_protocol,Shade Protocol,,,,https://shadeprotocol.io/,False,,760.0,1.86812400979722,1.86812400979722,119065.33,119065.33,,2024-06-23 22:50:18.517587
caviarnine,CaviarNine,2023.0,British Virgin Islands,"CaviarNine is the leading decentralised exchange on Radix offering a smart trade aggregator, concentrated liquidity DEX, liquid staking and more!",https://www.caviarnine.com/,False,,761.0,1.8616496392304474,1.8616496392304474,118652.69,118652.69,1.0,2024-06-23 22:50:18.517587
ayin,AYIN,2023.0,Unknown or Invalid Region,DEX on Alephium network.,https://www.ayin.app/,False,,762.0,1.746381729587984,1.746381729587984,111306.06,111306.06,1.0,2024-06-23 22:50:18.517587
polkaswap,Polkaswap,,,,https://polkaswap.io/,False,,763.0,1.7244319005669844,1.7244319005669844,109907.08,109907.08,,2024-06-23 22:50:18.517587
sonic,Sonic,,,,https://data.sonic.ooo/,False,,764.0,1.7113809648966003,1.7113809648966003,109075.28,109075.28,,2024-06-23 22:50:18.517587
loopring_amm,Loopring AMM,2020.0,China,"Launched in February 2020, Loopring Exchange describes itself as is the first zkRollup DEX on Ethereum, built atop the Loopring Protocol. The exchange is operated by the Loopring team (which is distributed across China, Belgium, Canada, and the US). It supports the non-custodial trading of ETH and ERC20 tokens. Leveraging zkRollup tech, Loopring Exchange is capable of settling over 2,000 trades per second at a cost as low as $0.0001, without sacrificing 100% Ethereum security guarantees. It claims to be the most scalable DEX on Ethereum.

Loopring is an open protocol for scalable non-custodial exchanges on Ethereum. For more details, please see: https://medium.com/loopring-protocol/looprings-zkrollup-amm-is-live-2f8251cd0fcd",https://exchange.loopring.io/,False,,765.0,2.7198000683693375,1.5453822622155453,173347.11,98495.31,4.0,2024-06-23 22:50:18.517587
wombat,Wombat Exchange (BNB),2022.0,,,https://www.wombat.exchange/,False,,766.0,1.5125818228850503,1.5125818228850503,96404.77,96404.77,2.0,2024-06-23 22:50:18.517587
astrovault,Astrovault,2023.0,Unknown or Invalid Region,"DeFi, Sustainably.",https://astrovault.io,False,,767.0,1.4917254858170617,1.4917254858170617,95075.48,95075.48,1.0,2024-06-23 22:50:18.517587
bifrost_swap,Bifrost Swap,2023.0,Singapore,"Bifrost Stable provides dedicated LSD-related price curve, highly increasing liquidity efficiency between Token and vToken swap.",https://bifrost.app/swap?tab=swap,False,,768.0,1.4224662440786588,1.4224662440786588,90661.23,90661.23,1.0,2024-06-23 22:50:18.517587
acala_swap,Acala Swap,,,,https://apps.acala.network/swap,False,,769.0,1.4121545364670962,1.4121545364670962,90004.01,90004.01,,2024-06-23 22:50:18.517587
wingriders,WingRiders,2022.0,British Virgin Islands,,https://www.wingriders.com/,False,,770.0,1.3226524241386504,1.3226524241386504,84299.57,84299.57,2.0,2024-06-23 22:50:18.517587
astroport_osmosis,Astroport (Osmosis),,,,https://app.astroport.fi/swap,False,,771.0,1.236213605855278,1.236213605855278,78790.37,78790.37,,2024-06-23 22:50:18.517587
sundaeswap,Sundaeswap,,,,https://sundaeswap.finance/,False,,772.0,1.2078946577154648,1.2078946577154648,76985.46,76985.46,,2024-06-23 22:50:18.517587
clone,Clone,2023.0,British Virgin Islands,Clone protocol is a Solana DEX optimized for non-native token trading through cloned assets.,https://clone.so/,False,,773.0,1.0498898270977062,1.0498898270977062,66914.98,66914.98,1.0,2024-06-23 22:50:18.517587
dexter,Dexter,2023.0,,,https://app.dexter.zone/,False,,774.0,0.9396757608928199,0.9396757608928199,59890.46,59890.46,1.0,2024-06-23 22:50:18.517587
unisat,UniSat,,,,https://unisat.io/market,False,,775.0,0.8841977,0.8841977,56354.55,56354.55,,2024-06-23 22:50:18.517587
velocore-v2-linea,Velocore V2 (Linea),,,,https://linea.velocore.xyz/swap,False,,776.0,0.7819786815683601,0.7819786815683601,49839.60,49839.60,,2024-06-23 22:50:18.517587
matcha_bsc,Matcha (BSC),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,777.0,0.7375640072525456,0.7375640072525456,47008.82,47008.82,7.0,2024-06-23 22:50:18.517587
matcha_polygon,Matcha (Polygon),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,778.0,0.7188370172719456,0.7188370172719456,45815.25,45815.25,7.0,2024-06-23 22:50:18.517587
dusa,Dusa,2022.0,Switzerland,"Dusa the first decentralize exchange on the Massa blockchain is laying the primitives for the first advanced trading, fully decentralized DEX, with automatic DCA, limit orders, trailing stop, and liquidity management. ",https://app.dusa.io,False,,779.0,0.8241570667460518,0.8241570667460518,52527.85,52527.85,2.0,2024-06-23 22:50:18.517587
clipper-arbitrum,Clipper (Arbitrum),2021.0,Marshall Islands,"Clipper is a DEX designed specifically for blue-chip token swaps (e.g., ETH, WBTC, USD stablecoins, etc.). Clipper’s novel architecture incorporates prices formed off-chain into a sophisticated formula and validates them on-chain. This removes the need for arbitrageurs and ensures lower gas fees for traders. Clipper was also built to optimize Liquidity Provider (LP) profit. By only executing trades that are profitable for LPs, Clipper delivers sustainable returns with no impermanent loss. ",https://clipper.exchange/,False,,780.0,0.7792999282072599,0.7792999282072599,49668.87,49668.87,3.0,2024-06-23 22:50:18.517587
onedex,OneDex,2023.0,Romania,"Decentralized Exchange Made for Everybody Owned By No One, Owned By Everyone",https://onedex.app/,False,,781.0,0.7145616107018224,0.7145616107018224,45542.76,45542.76,1.0,2024-06-23 22:50:18.517587
wagmi-ethereum,WAGMI (Ethereum),2023.0,United Arab Emirates,The Wagmi protocol is a limited TVL decentralized exchange with advanced liquidity provision strategies and GMI mechanics.,https://wagmi.com/,False,6.0,782.0,0.7659415076036739,0.7659415076036739,48817.47,48817.47,1.0,2024-06-23 22:50:18.517587
ferro_protocol,Ferro Protocol,,,,https://ferroprotocol.com/,False,,783.0,1463.288357786504,0.7017297006999159,93263034.67,44724.91,,2024-06-23 22:50:18.517587
zilswap,ZilSwap,,,,https://zilswap.io/,False,,784.0,0.4771727967414289,0.4771727967414289,30412.72,30412.72,,2024-06-23 22:50:18.517587
clipper_optimism,Clipper (Optimism),,,,https://clipper.exchange/,False,,785.0,0.4767867780999197,0.4767867780999197,30388.12,30388.12,,2024-06-23 22:50:18.517587
ashswap,Ashswap,2021.0,,,https://app.ashswap.io/,False,,786.0,0.4697840160230392,0.4697840160230392,29941.80,29941.80,3.0,2024-06-23 22:50:18.517587
unisat_runes,UniSat (Runes),,,,https://unisat.io/runes/market,False,,787.0,0.45539999,0.45539999,29025.03,29025.03,,2024-06-23 22:50:18.517587
wombat_arbitrum,Wombat (Arbitrum),2022.0,,,https://www.wombat.exchange/,False,,788.0,0.4329886933973529,0.4329886933973529,27596.64,27596.64,2.0,2024-06-23 22:50:18.517587
flatqube,FlatQube,,,"FlatQube DEX, developed by Broxus, is a decentralized digital asset exchange providing users with a convenient means of exchanging their cryptocurrency. The DEX also provides users with plenty of passive income options through its farming and staking mechanisms. Its underlying network, Everscale, is making decentralized finance (DeFi) an affordable yet inclusive space for all.",https://flatqube.io/,False,,789.0,0.7227493552760396,0.4300692751991314,46064.60,27410.57,,2024-06-23 22:50:18.517587
terraport,Terraport,2022.0,United Kingdom,"Terraport is an autonomous DeFi platform using smart contracts on the Terra Classic blockchain. The entire ecosystem is powered by a native deflationary token called $TERRA, which will be used to access various features of the platform, like Swap, Staking, Liquidity Providing, Farming, LaunchPad and Entertainment.",https://terraport.finance,False,,790.0,0.4236553228222268,0.4236553228222268,27001.77,27001.77,2.0,2024-06-23 22:50:18.517587
openbook,OpenBook,,,,https://openserum.io/,False,,791.0,1.249662540246122,0.3870623476792182,79647.54,24669.51,,2024-06-23 22:50:18.517587
crowdswap-polygon,CrowdSwap (Polygon),2021.0,British Virgin Islands,"CrowdSwap is a best-price routing, cross-chain aggregation decentralized exchange",https://crowdswap.org,False,2.0,792.0,0.3466626410301011,0.3466626410301011,22094.63,22094.63,3.0,2024-06-23 22:50:18.517587
karura_swap,Karura Swap,,,,http://apps.karura.network/swap,False,,793.0,0.3023359503462333,0.3023359503462333,19269.45,19269.45,,2024-06-23 22:50:18.517587
one_intro,1INTRO,2024.0,Poland,,https://app.1intro.com/1dex/swap,False,,794.0,0.2730875942559071,0.2730875942559071,17405.30,17405.30,0.0,2024-06-23 22:50:18.517587
rocketswap,Rocketswap,,,,https://app.rocketswap.cc/exchange/swap?,False,,795.0,0.2469542835747785,0.2469542835747785,15739.69,15739.69,,2024-06-23 22:50:18.517587
kyberswap_elastic_polygon,Kyberswap Elastic (Polygon),,,,https://kyberswap.com/swap?networkId=137,False,,796.0,0.2395418907929978,0.2395418907929978,15267.26,15267.26,,2024-06-23 22:50:18.517587
icdex,ICDex,2021.0,Singapore,ICDex is a fully on-chain order book DEX project built on the IC blockchain.,https://iclight.io,False,,797.0,0.2106823587166379,0.2106823587166379,13427.89,13427.89,3.0,2024-06-23 22:50:18.517587
clipper_polygon,Clipper (Polygon),,,Clipper is the decentralized exchange (DEX) built to give the self-made crypto trader the best possible prices on small trades (< $10k). Let Clipper guide you through DeFi’s stormy seas on your way to boundless fortune.,https://clipper.exchange/app/swap,False,,798.0,0.1863129272916605,0.1863129272916605,11874.70,11874.70,,2024-06-23 22:50:18.517587
matcha_avalanche,Matcha (Avalanche),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,799.0,0.1814740798690178,0.1814740798690178,11566.29,11566.29,7.0,2024-06-23 22:50:18.517587
iziswap,iZiSwap (BSC),,,,https://izumi.finance/home,False,,800.0,0.1714654237408077,0.1714654237408077,10928.39,10928.39,,2024-06-23 22:50:18.517587
inx_one,INX One,2020.0,United States,,https://www.inx.co/,False,,801.0,0.1688589186015973,0.1688589186015973,10762.26,10762.26,4.0,2024-06-23 22:50:18.517587
defiplaza_radix,DefiPlaza (Radix),2021.0,Netherlands,,https://defiplaza.net,False,,802.0,0.1275172347754167,0.1275172347754167,8127.34,8127.34,3.0,2024-06-23 22:50:18.517587
spectrum_finance,Spectrum Finance,2021.0,Panama,DEX built on the Ergo and Cardano blockchain,https://spectrum.fi/,False,,803.0,0.1073049548596521,0.1073049548596521,6839.11,6839.11,3.0,2024-06-23 22:50:18.517587
bitker,BITKER,2017.0,Singapore,,https://www.bitker.com/,False,,804.0,255.66399844758573,0.0981991511704683,16294806.30,6258.75,7.0,2024-06-23 22:50:18.517587
kyberswap-elastic-linea,Kyberswap Elastic (Linea),,,,https://kyberswap.com/swap/linea,False,,805.0,0.0927439051092332,0.0927439051092332,5911.06,5911.06,,2024-06-23 22:50:18.517587
dyorswap-blast,DYORSwap (Blast),2024.0,,,https://dyorswap.finance/swap/?chainId=81457,False,,806.0,0.0904058869097798,0.0904058869097798,5762.04,5762.04,0.0,2024-06-23 22:50:18.517587
warpgate,WarpGate,,,,https://app.warpgate.pro/,False,,807.0,0.0900070220897192,0.0900070220897192,5736.62,5736.62,,2024-06-23 22:50:18.517587
libre_swap,Libre Swap,2023.0,Panama,,https://dashboard.libre.org/,False,,808.0,0.0562750488862216,0.0562750488862216,3586.70,3586.70,1.0,2024-06-23 22:50:18.517587
