id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd_normalized,trade_vol_24h_usd,age_of_exchange,ingested_at
loopring_amm,Loopring AMM,2020.0,China,"Launched in February 2020, Loopring Exchange describes itself as is the first zkRollup DEX on Ethereum, built atop the Loopring Protocol. The exchange is operated by the Loopring team (which is distributed across China, Belgium, Canada, and the US). It supports the non-custodial trading of ETH and ERC20 tokens. Leveraging zkRollup tech, Loopring Exchange is capable of settling over 2,000 trades per second at a cost as low as $0.0001, without sacrificing 100% Ethereum security guarantees. It claims to be the most scalable DEX on Ethereum.

Loopring is an open protocol for scalable non-custodial exchanges on Ethereum. For more details, please see: https://medium.com/loopring-protocol/looprings-zkrollup-amm-is-live-2f8251cd0fcd",https://exchange.loopring.io/,False,,757.0,2.9252938235206414,2.9252938235206414,195795.27,195795.27,4.0,2024-06-14 08:34:58.428855
wombat,Wombat Exchange (BNB),2022.0,,,https://www.wombat.exchange/,False,,758.0,2.6468429678483476,2.6468429678483476,177158.04,177158.04,2.0,2024-06-14 08:34:58.428855
matcha_bsc,Matcha (BSC),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,759.0,2.410312826816785,2.410312826816785,161326.65,161326.65,7.0,2024-06-14 08:34:58.428855
spectrum-finance-cardano,Spectrum Finance (Cardano),2022.0,Panama,Spectrum Finance is a cross-chain DEX which we are building on top of decentralized cross-chain messaging protocol - Spectrum Network,https://spectrum.fi/,False,,760.0,2.3507325972761506,2.3507325972761506,157338.83,157338.83,2.0,2024-06-14 08:34:58.428855
polkaswap,Polkaswap,,,,https://polkaswap.io/,False,,761.0,2.264719358361065,2.264719358361065,151581.81,151581.81,,2024-06-14 08:34:58.428855
clipper-arbitrum,Clipper (Arbitrum),2021.0,Marshall Islands,"Clipper is a DEX designed specifically for blue-chip token swaps (e.g., ETH, WBTC, USD stablecoins, etc.). Clipper’s novel architecture incorporates prices formed off-chain into a sophisticated formula and validates them on-chain. This removes the need for arbitrageurs and ensures lower gas fees for traders. Clipper was also built to optimize Liquidity Provider (LP) profit. By only executing trades that are profitable for LPs, Clipper delivers sustainable returns with no impermanent loss. ",https://clipper.exchange/,False,,762.0,2.1814328183833775,2.1814328183833775,146007.29,146007.29,3.0,2024-06-14 08:34:58.428855
sonic,Sonic,,,,https://data.sonic.ooo/,False,,763.0,2.1128285363857566,2.1128285363857566,141415.48,141415.48,,2024-06-14 08:34:58.428855
matcha_polygon,Matcha (Polygon),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,764.0,1.9733635681506638,1.9733635681506638,132080.83,132080.83,7.0,2024-06-14 08:34:58.428855
ayin,AYIN,2023.0,Unknown or Invalid Region,DEX on Alephium network.,https://www.ayin.app/,False,,765.0,1.9724366094959453,1.9724366094959453,132018.79,132018.79,1.0,2024-06-14 08:34:58.428855
bladeswap-volatile-pools-blast,BladeSwap (Volatile Pools),,,,,False,,766.0,1.6863173389898738,1.6863173389898738,112868.31,112868.31,,2024-06-14 08:34:58.428855
acala_swap,Acala Swap,,,,https://apps.acala.network/swap,False,,767.0,1.5811641359352335,1.5811641359352335,105830.21,105830.21,,2024-06-14 08:34:58.428855
curve_xdai,Curve (Xdai),,,,https://xdai.curve.fi/,False,,768.0,1.3751889076154444,1.3751889076154444,92043.91,92043.91,,2024-06-14 08:34:58.428855
wingriders,WingRiders,2022.0,British Virgin Islands,,https://www.wingriders.com/,False,,769.0,1.256302590779936,1.256302590779936,84086.63,84086.63,2.0,2024-06-14 08:34:58.428855
balancer-v2-avalanche,Balancer V2 (Avalanche),,,,,False,,770.0,1.2454381048849836,1.2454381048849836,83359.45,83359.45,,2024-06-14 08:34:58.428855
clipper_optimism,Clipper (Optimism),,,,https://clipper.exchange/,False,,771.0,1.1948521050486858,1.1948521050486858,79973.64,79973.64,,2024-06-14 08:34:58.428855
dusa,Dusa,2022.0,Switzerland,"Dusa the first decentralize exchange on the Massa blockchain is laying the primitives for the first advanced trading, fully decentralized DEX, with automatic DCA, limit orders, trailing stop, and liquidity management. ",https://app.dusa.io,False,,772.0,1.1872008454531113,1.1872008454531113,79461.53,79461.53,2.0,2024-06-14 08:34:58.428855
rocketswap,Rocketswap,,,,https://app.rocketswap.cc/exchange/swap?,False,,773.0,1.1540251016028544,1.1540251016028544,77241.01,77241.01,,2024-06-14 08:34:58.428855
openbook,OpenBook,,,,https://openserum.io/,False,,774.0,0.9120290131819088,0.9120290131819088,61043.77,61043.77,,2024-06-14 08:34:58.428855
wombat_arbitrum,Wombat (Arbitrum),2022.0,,,https://www.wombat.exchange/,False,,775.0,0.856219875495819,0.856219875495819,57308.36,57308.36,2.0,2024-06-14 08:34:58.428855
sundaeswap,Sundaeswap,,,,https://sundaeswap.finance/,False,,776.0,0.8352823545871877,0.8352823545871877,55906.98,55906.98,,2024-06-14 08:34:58.428855
zilswap,ZilSwap,,,,https://zilswap.io/,False,,777.0,0.7592323115210923,0.7592323115210923,50816.81,50816.81,,2024-06-14 08:34:58.428855
bifrost_swap,Bifrost Swap,2023.0,Singapore,"Bifrost Stable provides dedicated LSD-related price curve, highly increasing liquidity efficiency between Token and vToken swap.",https://bifrost.app/swap?tab=swap,False,,778.0,0.632998181006645,0.632998181006645,42367.73,42367.73,1.0,2024-06-14 08:34:58.428855
inx_one,INX One,2020.0,United States,,https://www.inx.co/,False,,779.0,0.5278464846119819,0.5278464846119819,35329.73,35329.73,4.0,2024-06-14 08:34:58.428855
white_whale_osmosis,White Whale (Osmosis),2021.0,Germany,https://whitewhale.money/ Interchain Liquidity  Stabilizing Prices Across the IBC Solving the fractured liquidity and unstable pricing problem by connecting liquidity across the Cosmos ecosystem.,https://app.whitewhale.money/migaloo/swap?from=WHALE&to=ampWHALE,False,,780.0,0.5098911653786316,0.5098911653786316,34127.95,34127.95,3.0,2024-06-14 08:34:58.428855
flatqube,FlatQube,,,"FlatQube DEX, developed by Broxus, is a decentralized digital asset exchange providing users with a convenient means of exchanging their cryptocurrency. The DEX also provides users with plenty of passive income options through its farming and staking mechanisms. Its underlying network, Everscale, is making decentralized finance (DeFi) an affordable yet inclusive space for all.",https://flatqube.io/,False,,781.0,0.4803266013003297,0.4803266013003297,32149.14,32149.14,,2024-06-14 08:34:58.428855
kyberswap-elastic-linea,Kyberswap Elastic (Linea),,,,https://kyberswap.com/swap/linea,False,,782.0,0.405823556782113,0.405823556782113,27162.51,27162.51,,2024-06-14 08:34:58.428855
velocore-v2-linea,Velocore V2 (Linea),,,,https://linea.velocore.xyz/swap,False,,783.0,0.395097679698748,0.395097679698748,26444.61,26444.61,,2024-06-14 08:34:58.428855
white-whale-migaloo,White Whale (Migaloo),2021.0,Germany,Interchain Liquidity  Stabilizing Prices Across the IBC Solving the fractured liquidity and unstable pricing problem by connecting liquidity across the Cosmos ecosystem.,https://whitewhale.money/,False,,784.0,0.392826141280028,0.392826141280028,26292.57,26292.57,3.0,2024-06-14 08:34:58.428855
karura_swap,Karura Swap,,,,http://apps.karura.network/swap,False,,785.0,0.3911842812054905,0.3911842812054905,26182.68,26182.68,,2024-06-14 08:34:58.428855
defiplaza_radix,DefiPlaza (Radix),2021.0,Netherlands,,https://defiplaza.net,False,,786.0,0.3858770195460271,0.3858770195460271,25827.46,25827.46,3.0,2024-06-14 08:34:58.428855
clipper_polygon,Clipper (Polygon),,,Clipper is the decentralized exchange (DEX) built to give the self-made crypto trader the best possible prices on small trades (< $10k). Let Clipper guide you through DeFi’s stormy seas on your way to boundless fortune.,https://clipper.exchange/app/swap,False,,787.0,0.3743255609524976,0.3743255609524976,25054.29,25054.29,,2024-06-14 08:34:58.428855
impossible-finance-humanode,Impossible Finance (Humanode),,,,https://app.impossible.finance/swap,False,,788.0,0.344959990613101,0.344959990613101,23088.80,23088.80,,2024-06-14 08:34:58.428855
one_inch_liquidity_protocol,1inch Liquidity Protocol,,,,https://app.1inch.io,False,,789.0,0.3442407584286001,0.3442407584286001,23040.66,23040.66,,2024-06-14 08:34:58.428855
matcha_avalanche,Matcha (Avalanche),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,790.0,0.3358537468219135,0.3358537468219135,22479.31,22479.31,7.0,2024-06-14 08:34:58.428855
dexter,Dexter,2023.0,,,https://app.dexter.zone/,False,,791.0,0.3252193912971438,0.3252193912971438,21767.53,21767.53,1.0,2024-06-14 08:34:58.428855
zenlink_bitfrost_kusama,Zenlink (Bifrost Kusama),,,,https://app.zenlink.pro/swap,False,,792.0,0.2805536471413826,0.2805536471413826,18777.97,18777.97,,2024-06-14 08:34:58.428855
iziswap,iZiSwap (BSC),,,,https://izumi.finance/home,False,,793.0,0.2675096558146034,0.2675096558146034,17904.91,17904.91,,2024-06-14 08:34:58.428855
kyberswap_elastic_polygon,Kyberswap Elastic (Polygon),,,,https://kyberswap.com/swap?networkId=137,False,,794.0,0.2403789961130947,0.2403789961130947,16089.01,16089.01,,2024-06-14 08:34:58.428855
spectrum_finance,Spectrum Finance,2021.0,Panama,DEX built on the Ergo and Cardano blockchain,https://spectrum.fi/,False,,795.0,0.2384519442007978,0.2384519442007978,15960.02,15960.02,3.0,2024-06-14 08:34:58.428855
bitker,BITKER,2017.0,Singapore,,https://www.bitker.com/,False,,796.0,537.7458872658875,0.1971995350051123,13198.93,35992316.31,7.0,2024-06-14 08:34:58.428855
megaton-finance,Megaton Finance,2023.0,South Korea,"Megaton Finance is the first autonomous financial protocol on the TON network that provides yield farming opportunities such as swaps and yield farms. Moreover, Megaton Finance is not just an AMM mechanism protocol that provides revenue. Megaton Finance will become the gateway to Web 3.0 through continued upgrades and integration with Telegram in the future.",https://megaton.fi/,False,,797.0,0.1970793201285512,0.1970793201285512,13190.88,13190.88,1.0,2024-06-14 08:34:58.428855
zenlink_moonbeam,Zenlink (Moonbeam),,,,https://dex.zenlink.pro/#/swap,False,,798.0,0.1360881112928753,0.1360881112928753,9108.63,9108.63,,2024-06-14 08:34:58.428855
goosefx,GooseFX,2021.0,,GooseFX DEX has 2 revenue generating products: Derivatives Exchange & AMM Exchange. We want to integrate our AMM Exchange as a decentralised exchange right now. We will integrate our Derivatives Exchange later on when we add more markets.,https://goosefx.io/,False,,799.0,0.1202710804545679,0.1202710804545679,8049.96,8049.96,3.0,2024-06-14 08:34:58.428855
curve-bsc,Curve (BSC),,,,https://curve.fi/#/bsc/swap,False,,800.0,0.1142905348903307,0.1142905348903307,7649.67,7649.67,,2024-06-14 08:34:58.428855
terraport,Terraport,2022.0,United Kingdom,"Terraport is an autonomous DeFi platform using smart contracts on the Terra Classic blockchain. The entire ecosystem is powered by a native deflationary token called $TERRA, which will be used to access various features of the platform, like Swap, Staking, Liquidity Providing, Farming, LaunchPad and Entertainment.",https://terraport.finance,False,,801.0,0.0892094909648047,0.0892094909648047,5970.95,5970.95,2.0,2024-06-14 08:34:58.428855
heliswap,HeliSwap,2022.0,Panama,"The first DEX on the Hedera network supporting swaps between HTS, ERC20s and HBAR.",https://app.heliswap.io/,False,,802.0,0.0840812188350492,0.0840812188350492,5627.71,5627.71,2.0,2024-06-14 08:34:58.428855
swop_fi,Swop.Fi,2020.0,Russia,"Swop.fi is an automated market maker (AMM) that offers different pricing formulas that are most suitable for each specific token pair. The original Flat formula is designed to reduce slippage in a pair of stable coins pegged to the same fiat currency. The classic Constant Product Market Maker formula is used for other pairs.
",https://swop.fi/,False,,803.0,0.0766240451759591,0.0766240451759591,5128.59,5128.59,4.0,2024-06-14 08:34:58.428855
sharkswap,SharkSwap,,,,https://www.sharkswap.xyz/swap,False,,804.0,0.0654569103677579,0.0654569103677579,4381.15,4381.15,,2024-06-14 08:34:58.428855
halo_trade,Halo Trade,2023.0,British Virgin Islands,,https://halotrade.zone/,False,,805.0,0.0516171019196883,0.0516171019196883,3454.83,3454.83,1.0,2024-06-14 08:34:58.428855
defi_kingdoms,Defi Kingdoms,,,,https://defikingdoms.com/,False,,806.0,0.0491672614306425,0.0491672614306425,3290.85,3290.85,,2024-06-14 08:34:58.428855
ruby_exchange,Ruby Exchange,2022.0,,"Ruby.Exchange: Key Features
The Leading DEX On The SKALE V2 Network For Ethereum

Gasless AMM, Built On SKALE
• Dual DEX with XY=K pools and StableSwap 4Pool
• High throughput and single-block finality
• Zero gas fees
• MEV protection at the network level
• Secured by Ethereum L1

The Liquidity Hub Of The SKALEVERSE
• Hosted on Europa, a shared SKALE Chain for liquidity-focused dApps
• Fast, decentralized bridge to Ethereum mainnet
• Instant, zero-cost transfers between SKALE Chains

NFT Gemstone Boosts
• Permissioned NFT rewards, including zero trading fee gems
• User profiles feature randomly-generated gemstone artwork
• All images and metadata stored 100% on-chain

Smart Tokenomics
• 100 million RUBY (50%) allocated to liquidity providers over at least three years
• Initial circulating supply: 5.9 million RUBY (2.85%)
• NFT raffles, with a configurable percentage of ticket fees burned
• RUBY tokens locked/burned through raffles, staking, and trading fees
• Ruby Exchange Protocol ultimately to be managed by the Ruby DAO",https://www.ruby.exchange/swap,False,,807.0,0.0479587615543117,0.0479587615543117,3209.97,3209.97,2.0,2024-06-14 08:34:58.428855
forteswap,Forteswap,,,,https://forteswap.xyz/,False,,808.0,0.0468367587796083,0.0468367587796083,3134.87,3134.87,,2024-06-14 08:34:58.428855
sphynx_brise,Sphynx (Brise),,,,https://thesphynx.co/,False,,809.0,0.0468073959990644,0.0468073959990644,3132.90,3132.90,,2024-06-14 08:34:58.428855
lif3,LIF3 (Tombchain),,,,https://lif3.com/swap,False,,810.0,0.0423401107336941,0.0423401107336941,2833.90,2833.90,,2024-06-14 08:34:58.428855
arthswap-astar-zkevm,ArthSwap (Astar zkEVM),,,,https://app.arthswap.org/#/swap,False,,811.0,0.0393064569051504,0.0393064569051504,2630.85,2630.85,,2024-06-14 08:34:58.428855
kyberswap_elastic_arbitrum,Kyberswap Elastic (Arbitrum),,,,https://kyberswap.com/swap?networkId=42161,False,,812.0,0.036287593250815,0.036287593250815,2428.80,2428.80,,2024-06-14 08:34:58.428855
white-whale-chihuahua,White Whale (Chihuahua),2022.0,Panama,This is the White Whale Satellite Market on Chihuahua,https://app.whitewhale.money/chihuahua/,False,,813.0,0.0343798359052949,0.0343798359052949,2301.11,2301.11,2.0,2024-06-14 08:34:58.428855
hercules-v2,Hercules V2,,,,https://app.hercules.exchange/,False,4.0,814.0,0.0329311023312768,0.0329311023312768,2204.14,2204.14,,2024-06-14 08:34:58.428855
roguex-protocol,RogueX Protocol ,,,,https://app.roguex.io/#/swap,False,,815.0,0.0310776786955434,0.0310776786955434,2080.09,2080.09,,2024-06-14 08:34:58.428855
